/home/changshu/CODEMIND/Experiment_Results/SR/Synthesis/use_test/gemini-1.5-pro/humaneval/HumanEval_72/main.py,1,0,0,0,0,0,0,./tmp/_home_changshu_CODEMIND_Experiment_Results_SR_Synthesis_use_test_gemini-1.5-pro_humaneval_HumanEval_72_main.py.log
/home/changshu/CODEMIND/Experiment_Results/SR/Synthesis/use_test/gemini-1.5-pro/humaneval/HumanEval_50/main.py,1,0,0,1,0,0,0,./tmp/_home_changshu_CODEMIND_Experiment_Results_SR_Synthesis_use_test_gemini-1.5-pro_humaneval_HumanEval_50_main.py.log
/home/changshu/CODEMIND/Experiment_Results/SR/Synthesis/use_test/gemini-1.5-pro/humaneval/HumanEval_156/main.py,3,2,1,0,0,0,0,./tmp/_home_changshu_CODEMIND_Experiment_Results_SR_Synthesis_use_test_gemini-1.5-pro_humaneval_HumanEval_156_main.py.log
/home/changshu/CODEMIND/Experiment_Results/SR/Synthesis/use_test/gemini-1.5-pro/humaneval/HumanEval_3/main.py,3,1,1,0,0,0,0,./tmp/_home_changshu_CODEMIND_Experiment_Results_SR_Synthesis_use_test_gemini-1.5-pro_humaneval_HumanEval_3_main.py.log
/home/changshu/CODEMIND/Experiment_Results/SR/Synthesis/use_test/gemini-1.5-pro/humaneval/HumanEval_52/main.py,3,1,1,0,0,0,0,./tmp/_home_changshu_CODEMIND_Experiment_Results_SR_Synthesis_use_test_gemini-1.5-pro_humaneval_HumanEval_52_main.py.log
/home/changshu/CODEMIND/Experiment_Results/SR/Synthesis/use_test/gemini-1.5-pro/humaneval/HumanEval_64/main.py,5,2,2,1,0,0,0,./tmp/_home_changshu_CODEMIND_Experiment_Results_SR_Synthesis_use_test_gemini-1.5-pro_humaneval_HumanEval_64_main.py.log
/home/changshu/CODEMIND/Experiment_Results/SR/Synthesis/use_test/gemini-1.5-pro/humaneval/HumanEval_35/main.py,1,0,0,0,0,0,0,./tmp/_home_changshu_CODEMIND_Experiment_Results_SR_Synthesis_use_test_gemini-1.5-pro_humaneval_HumanEval_35_main.py.log
/home/changshu/CODEMIND/Experiment_Results/SR/Synthesis/use_test/gemini-1.5-pro/humaneval/HumanEval_39/main.py,10,4,2,0,0,0,3,./tmp/_home_changshu_CODEMIND_Experiment_Results_SR_Synthesis_use_test_gemini-1.5-pro_humaneval_HumanEval_39_main.py.log
/home/changshu/CODEMIND/Experiment_Results/SR/Synthesis/use_test/gemini-1.5-pro/humaneval/HumanEval_16/main.py,1,0,0,0,0,0,0,./tmp/_home_changshu_CODEMIND_Experiment_Results_SR_Synthesis_use_test_gemini-1.5-pro_humaneval_HumanEval_16_main.py.log
/home/changshu/CODEMIND/Experiment_Results/SR/Synthesis/use_test/gemini-1.5-pro/humaneval/HumanEval_54/main.py,5,2,2,0,0,0,0,./tmp/_home_changshu_CODEMIND_Experiment_Results_SR_Synthesis_use_test_gemini-1.5-pro_humaneval_HumanEval_54_main.py.log
/home/changshu/CODEMIND/Experiment_Results/SR/Synthesis/use_test/gemini-1.5-pro/humaneval/HumanEval_152/main.py,1,0,0,1,0,0,0,./tmp/_home_changshu_CODEMIND_Experiment_Results_SR_Synthesis_use_test_gemini-1.5-pro_humaneval_HumanEval_152_main.py.log
/home/changshu/CODEMIND/Experiment_Results/SR/Synthesis/use_test/gemini-1.5-pro/humaneval/HumanEval_146/main.py,4,2,3,0,0,0,0,./tmp/_home_changshu_CODEMIND_Experiment_Results_SR_Synthesis_use_test_gemini-1.5-pro_humaneval_HumanEval_146_main.py.log
/home/changshu/CODEMIND/Experiment_Results/SR/Synthesis/use_test/gemini-1.5-pro/humaneval/HumanEval_2/main.py,1,0,0,0,0,0,0,./tmp/_home_changshu_CODEMIND_Experiment_Results_SR_Synthesis_use_test_gemini-1.5-pro_humaneval_HumanEval_2_main.py.log
/home/changshu/CODEMIND/Experiment_Results/SR/Synthesis/use_test/gemini-1.5-pro/humaneval/HumanEval_131/main.py,4,1,1,0,0,0,0,./tmp/_home_changshu_CODEMIND_Experiment_Results_SR_Synthesis_use_test_gemini-1.5-pro_humaneval_HumanEval_131_main.py.log
/home/changshu/CODEMIND/Experiment_Results/SR/Synthesis/use_test/gemini-1.5-pro/humaneval/HumanEval_116/main.py,1,0,0,2,0,0,0,./tmp/_home_changshu_CODEMIND_Experiment_Results_SR_Synthesis_use_test_gemini-1.5-pro_humaneval_HumanEval_116_main.py.log
/home/changshu/CODEMIND/Experiment_Results/SR/Synthesis/use_test/gemini-1.5-pro/humaneval/HumanEval_105/main.py,1,1,0,3,0,0,0,./tmp/_home_changshu_CODEMIND_Experiment_Results_SR_Synthesis_use_test_gemini-1.5-pro_humaneval_HumanEval_105_main.py.log
/home/changshu/CODEMIND/Experiment_Results/SR/Synthesis/use_test/gemini-1.5-pro/humaneval/HumanEval_23/main.py,1,0,0,0,0,0,0,./tmp/_home_changshu_CODEMIND_Experiment_Results_SR_Synthesis_use_test_gemini-1.5-pro_humaneval_HumanEval_23_main.py.log
/home/changshu/CODEMIND/Experiment_Results/SR/Synthesis/use_test/gemini-1.5-pro/humaneval/HumanEval_112/main.py,1,1,0,1,0,0,0,./tmp/_home_changshu_CODEMIND_Experiment_Results_SR_Synthesis_use_test_gemini-1.5-pro_humaneval_HumanEval_112_main.py.log
/home/changshu/CODEMIND/Experiment_Results/SR/Synthesis/use_test/gemini-1.5-pro/humaneval/HumanEval_42/main.py,1,0,0,1,0,0,0,./tmp/_home_changshu_CODEMIND_Experiment_Results_SR_Synthesis_use_test_gemini-1.5-pro_humaneval_HumanEval_42_main.py.log
/home/changshu/CODEMIND/Experiment_Results/SR/Synthesis/use_test/gemini-1.5-pro/humaneval/HumanEval_163/main.py,2,3,0,1,0,0,0,./tmp/_home_changshu_CODEMIND_Experiment_Results_SR_Synthesis_use_test_gemini-1.5-pro_humaneval_HumanEval_163_main.py.log
/home/changshu/CODEMIND/Experiment_Results/SR/Synthesis/use_test/gemini-1.5-pro/humaneval/HumanEval_149/main.py,3,1,1,3,0,0,0,./tmp/_home_changshu_CODEMIND_Experiment_Results_SR_Synthesis_use_test_gemini-1.5-pro_humaneval_HumanEval_149_main.py.log
/home/changshu/CODEMIND/Experiment_Results/SR/Synthesis/use_test/gemini-1.5-pro/humaneval/HumanEval_27/main.py,1,0,0,1,0,0,0,./tmp/_home_changshu_CODEMIND_Experiment_Results_SR_Synthesis_use_test_gemini-1.5-pro_humaneval_HumanEval_27_main.py.log
/home/changshu/CODEMIND/Experiment_Results/SR/Synthesis/use_test/gemini-1.5-pro/humaneval/HumanEval_26/main.py,1,1,0,1,0,0,0,./tmp/_home_changshu_CODEMIND_Experiment_Results_SR_Synthesis_use_test_gemini-1.5-pro_humaneval_HumanEval_26_main.py.log
/home/changshu/CODEMIND/Experiment_Results/SR/Synthesis/use_test/gemini-1.5-pro/humaneval/HumanEval_144/main.py,1,0,0,0,0,0,0,./tmp/_home_changshu_CODEMIND_Experiment_Results_SR_Synthesis_use_test_gemini-1.5-pro_humaneval_HumanEval_144_main.py.log
/home/changshu/CODEMIND/Experiment_Results/SR/Synthesis/use_test/gemini-1.5-pro/humaneval/HumanEval_153/main.py,3,1,1,2,0,0,0,./tmp/_home_changshu_CODEMIND_Experiment_Results_SR_Synthesis_use_test_gemini-1.5-pro_humaneval_HumanEval_153_main.py.log
/home/changshu/CODEMIND/Experiment_Results/SR/Synthesis/use_test/gemini-1.5-pro/humaneval/HumanEval_126/main.py,5,4,1,0,0,0,0,./tmp/_home_changshu_CODEMIND_Experiment_Results_SR_Synthesis_use_test_gemini-1.5-pro_humaneval_HumanEval_126_main.py.log
/home/changshu/CODEMIND/Experiment_Results/SR/Synthesis/use_test/gemini-1.5-pro/humaneval/HumanEval_5/main.py,3,1,1,1,0,0,0,./tmp/_home_changshu_CODEMIND_Experiment_Results_SR_Synthesis_use_test_gemini-1.5-pro_humaneval_HumanEval_5_main.py.log
/home/changshu/CODEMIND/Experiment_Results/SR/Synthesis/use_test/gemini-1.5-pro/humaneval/HumanEval_159/main.py,1,0,0,1,0,0,0,./tmp/_home_changshu_CODEMIND_Experiment_Results_SR_Synthesis_use_test_gemini-1.5-pro_humaneval_HumanEval_159_main.py.log
/home/changshu/CODEMIND/Experiment_Results/SR/Synthesis/use_test/gemini-1.5-pro/humaneval/HumanEval_14/main.py,1,1,0,1,0,0,0,./tmp/_home_changshu_CODEMIND_Experiment_Results_SR_Synthesis_use_test_gemini-1.5-pro_humaneval_HumanEval_14_main.py.log
/home/changshu/CODEMIND/Experiment_Results/SR/Synthesis/use_test/gemini-1.5-pro/humaneval/HumanEval_13/main.py,2,0,0,0,0,0,0,./tmp/_home_changshu_CODEMIND_Experiment_Results_SR_Synthesis_use_test_gemini-1.5-pro_humaneval_HumanEval_13_main.py.log
/home/changshu/CODEMIND/Experiment_Results/SR/Synthesis/use_test/gemini-1.5-pro/humaneval/HumanEval_151/main.py,1,1,0,1,0,0,0,./tmp/_home_changshu_CODEMIND_Experiment_Results_SR_Synthesis_use_test_gemini-1.5-pro_humaneval_HumanEval_151_main.py.log
/home/changshu/CODEMIND/Experiment_Results/SR/Synthesis/use_test/gemini-1.5-pro/humaneval/HumanEval_59/main.py,3,2,1,0,0,0,0,./tmp/_home_changshu_CODEMIND_Experiment_Results_SR_Synthesis_use_test_gemini-1.5-pro_humaneval_HumanEval_59_main.py.log
/home/changshu/CODEMIND/Experiment_Results/SR/Synthesis/use_test/gemini-1.5-pro/humaneval/HumanEval_140/main.py,1,0,0,0,0,0,0,./tmp/_home_changshu_CODEMIND_Experiment_Results_SR_Synthesis_use_test_gemini-1.5-pro_humaneval_HumanEval_140_main.py.log
/home/changshu/CODEMIND/Experiment_Results/SR/Synthesis/use_test/gemini-1.5-pro/humaneval/HumanEval_132/main.py,6,4,2,0,0,0,0,./tmp/_home_changshu_CODEMIND_Experiment_Results_SR_Synthesis_use_test_gemini-1.5-pro_humaneval_HumanEval_132_main.py.log
/home/changshu/CODEMIND/Experiment_Results/SR/Synthesis/use_test/gemini-1.5-pro/humaneval/HumanEval_120/main.py,2,1,0,1,0,0,0,./tmp/_home_changshu_CODEMIND_Experiment_Results_SR_Synthesis_use_test_gemini-1.5-pro_humaneval_HumanEval_120_main.py.log
/home/changshu/CODEMIND/Experiment_Results/SR/Synthesis/use_test/gemini-1.5-pro/humaneval/HumanEval_133/main.py,1,0,0,2,0,0,0,./tmp/_home_changshu_CODEMIND_Experiment_Results_SR_Synthesis_use_test_gemini-1.5-pro_humaneval_HumanEval_133_main.py.log
/home/changshu/CODEMIND/Experiment_Results/SR/Synthesis/use_test/gemini-1.5-pro/humaneval/HumanEval_102/main.py,3,2,0,0,0,0,0,./tmp/_home_changshu_CODEMIND_Experiment_Results_SR_Synthesis_use_test_gemini-1.5-pro_humaneval_HumanEval_102_main.py.log
/home/changshu/CODEMIND/Experiment_Results/SR/Synthesis/use_test/gemini-1.5-pro/humaneval/HumanEval_44/main.py,4,3,0,1,0,0,0,./tmp/_home_changshu_CODEMIND_Experiment_Results_SR_Synthesis_use_test_gemini-1.5-pro_humaneval_HumanEval_44_main.py.log
/home/changshu/CODEMIND/Experiment_Results/SR/Synthesis/use_test/gemini-1.5-pro/humaneval/HumanEval_100/main.py,3,1,1,1,0,0,0,./tmp/_home_changshu_CODEMIND_Experiment_Results_SR_Synthesis_use_test_gemini-1.5-pro_humaneval_HumanEval_100_main.py.log
/home/changshu/CODEMIND/Experiment_Results/SR/Synthesis/use_test/gemini-1.5-pro/humaneval/HumanEval_108/main.py,5,2,3,0,0,0,0,./tmp/_home_changshu_CODEMIND_Experiment_Results_SR_Synthesis_use_test_gemini-1.5-pro_humaneval_HumanEval_108_main.py.log
/home/changshu/CODEMIND/Experiment_Results/SR/Synthesis/use_test/gemini-1.5-pro/humaneval/HumanEval_141/main.py,7,4,1,1,0,0,0,./tmp/_home_changshu_CODEMIND_Experiment_Results_SR_Synthesis_use_test_gemini-1.5-pro_humaneval_HumanEval_141_main.py.log
/home/changshu/CODEMIND/Experiment_Results/SR/Synthesis/use_test/gemini-1.5-pro/humaneval/HumanEval_32/main.py,3,2,1,1,1,0,1,./tmp/_home_changshu_CODEMIND_Experiment_Results_SR_Synthesis_use_test_gemini-1.5-pro_humaneval_HumanEval_32_main.py.log
/home/changshu/CODEMIND/Experiment_Results/SR/Synthesis/use_test/gemini-1.5-pro/humaneval/HumanEval_123/main.py,6,5,3,1,0,0,0,./tmp/_home_changshu_CODEMIND_Experiment_Results_SR_Synthesis_use_test_gemini-1.5-pro_humaneval_HumanEval_123_main.py.log
/home/changshu/CODEMIND/Experiment_Results/SR/Synthesis/use_test/gemini-1.5-pro/humaneval/HumanEval_121/main.py,3,1,1,0,0,0,0,./tmp/_home_changshu_CODEMIND_Experiment_Results_SR_Synthesis_use_test_gemini-1.5-pro_humaneval_HumanEval_121_main.py.log
/home/changshu/CODEMIND/Experiment_Results/SR/Synthesis/use_test/gemini-1.5-pro/humaneval/HumanEval_110/main.py,2,3,0,2,0,0,0,./tmp/_home_changshu_CODEMIND_Experiment_Results_SR_Synthesis_use_test_gemini-1.5-pro_humaneval_HumanEval_110_main.py.log
/home/changshu/CODEMIND/Experiment_Results/SR/Synthesis/use_test/gemini-1.5-pro/humaneval/HumanEval_83/main.py,2,1,0,0,0,0,0,./tmp/_home_changshu_CODEMIND_Experiment_Results_SR_Synthesis_use_test_gemini-1.5-pro_humaneval_HumanEval_83_main.py.log
/home/changshu/CODEMIND/Experiment_Results/SR/Synthesis/use_test/gemini-1.5-pro/humaneval/HumanEval_86/main.py,2,0,0,1,0,0,0,./tmp/_home_changshu_CODEMIND_Experiment_Results_SR_Synthesis_use_test_gemini-1.5-pro_humaneval_HumanEval_86_main.py.log
/home/changshu/CODEMIND/Experiment_Results/SR/Synthesis/use_test/gemini-1.5-pro/humaneval/HumanEval_78/main.py,3,1,1,1,0,0,0,./tmp/_home_changshu_CODEMIND_Experiment_Results_SR_Synthesis_use_test_gemini-1.5-pro_humaneval_HumanEval_78_main.py.log
/home/changshu/CODEMIND/Experiment_Results/SR/Synthesis/use_test/gemini-1.5-pro/humaneval/HumanEval_89/main.py,3,0,1,1,0,0,0,./tmp/_home_changshu_CODEMIND_Experiment_Results_SR_Synthesis_use_test_gemini-1.5-pro_humaneval_HumanEval_89_main.py.log
/home/changshu/CODEMIND/Experiment_Results/SR/Synthesis/use_test/gemini-1.5-pro/humaneval/HumanEval_69/main.py,3,1,1,0,0,0,0,./tmp/_home_changshu_CODEMIND_Experiment_Results_SR_Synthesis_use_test_gemini-1.5-pro_humaneval_HumanEval_69_main.py.log
/home/changshu/CODEMIND/Experiment_Results/SR/Synthesis/use_test/gemini-1.5-pro/humaneval/HumanEval_55/main.py,5,1,0,2,0,0,2,./tmp/_home_changshu_CODEMIND_Experiment_Results_SR_Synthesis_use_test_gemini-1.5-pro_humaneval_HumanEval_55_main.py.log
/home/changshu/CODEMIND/Experiment_Results/SR/Synthesis/use_test/gemini-1.5-pro/humaneval/HumanEval_107/main.py,4,3,3,0,0,0,0,./tmp/_home_changshu_CODEMIND_Experiment_Results_SR_Synthesis_use_test_gemini-1.5-pro_humaneval_HumanEval_107_main.py.log
/home/changshu/CODEMIND/Experiment_Results/SR/Synthesis/use_test/gemini-1.5-pro/humaneval/HumanEval_6/main.py,4,1,3,1,0,0,0,./tmp/_home_changshu_CODEMIND_Experiment_Results_SR_Synthesis_use_test_gemini-1.5-pro_humaneval_HumanEval_6_main.py.log
/home/changshu/CODEMIND/Experiment_Results/SR/Synthesis/use_test/gemini-1.5-pro/humaneval/HumanEval_137/main.py,5,2,0,0,0,0,0,./tmp/_home_changshu_CODEMIND_Experiment_Results_SR_Synthesis_use_test_gemini-1.5-pro_humaneval_HumanEval_137_main.py.log
/home/changshu/CODEMIND/Experiment_Results/SR/Synthesis/use_test/gemini-1.5-pro/humaneval/HumanEval_161/main.py,2,0,0,2,0,0,0,./tmp/_home_changshu_CODEMIND_Experiment_Results_SR_Synthesis_use_test_gemini-1.5-pro_humaneval_HumanEval_161_main.py.log
/home/changshu/CODEMIND/Experiment_Results/SR/Synthesis/use_test/gemini-1.5-pro/humaneval/HumanEval_34/main.py,1,0,0,0,0,0,0,./tmp/_home_changshu_CODEMIND_Experiment_Results_SR_Synthesis_use_test_gemini-1.5-pro_humaneval_HumanEval_34_main.py.log
/home/changshu/CODEMIND/Experiment_Results/SR/Synthesis/use_test/gemini-1.5-pro/humaneval/HumanEval_62/main.py,1,0,0,1,0,0,0,./tmp/_home_changshu_CODEMIND_Experiment_Results_SR_Synthesis_use_test_gemini-1.5-pro_humaneval_HumanEval_62_main.py.log
/home/changshu/CODEMIND/Experiment_Results/SR/Synthesis/use_test/gemini-1.5-pro/humaneval/HumanEval_142/main.py,4,2,1,0,0,0,0,./tmp/_home_changshu_CODEMIND_Experiment_Results_SR_Synthesis_use_test_gemini-1.5-pro_humaneval_HumanEval_142_main.py.log
/home/changshu/CODEMIND/Experiment_Results/SR/Synthesis/use_test/gemini-1.5-pro/humaneval/HumanEval_115/main.py,2,0,0,0,1,0,0,./tmp/_home_changshu_CODEMIND_Experiment_Results_SR_Synthesis_use_test_gemini-1.5-pro_humaneval_HumanEval_115_main.py.log
/home/changshu/CODEMIND/Experiment_Results/SR/Synthesis/use_test/gemini-1.5-pro/humaneval/HumanEval_67/main.py,1,0,0,0,0,0,0,./tmp/_home_changshu_CODEMIND_Experiment_Results_SR_Synthesis_use_test_gemini-1.5-pro_humaneval_HumanEval_67_main.py.log
/home/changshu/CODEMIND/Experiment_Results/SR/Synthesis/use_test/gemini-1.5-pro/humaneval/HumanEval_4/main.py,1,0,0,1,0,0,0,./tmp/_home_changshu_CODEMIND_Experiment_Results_SR_Synthesis_use_test_gemini-1.5-pro_humaneval_HumanEval_4_main.py.log
/home/changshu/CODEMIND/Experiment_Results/SR/Synthesis/use_test/gemini-1.5-pro/humaneval/HumanEval_20/main.py,3,2,1,0,0,0,0,./tmp/_home_changshu_CODEMIND_Experiment_Results_SR_Synthesis_use_test_gemini-1.5-pro_humaneval_HumanEval_20_main.py.log
/home/changshu/CODEMIND/Experiment_Results/SR/Synthesis/use_test/gemini-1.5-pro/humaneval/HumanEval_37/main.py,3,2,0,2,0,0,0,./tmp/_home_changshu_CODEMIND_Experiment_Results_SR_Synthesis_use_test_gemini-1.5-pro_humaneval_HumanEval_37_main.py.log
/home/changshu/CODEMIND/Experiment_Results/SR/Synthesis/use_test/gemini-1.5-pro/humaneval/HumanEval_143/main.py,5,3,1,1,0,0,1,./tmp/_home_changshu_CODEMIND_Experiment_Results_SR_Synthesis_use_test_gemini-1.5-pro_humaneval_HumanEval_143_main.py.log
/home/changshu/CODEMIND/Experiment_Results/SR/Synthesis/use_test/gemini-1.5-pro/humaneval/HumanEval_12/main.py,4,2,1,0,0,0,0,./tmp/_home_changshu_CODEMIND_Experiment_Results_SR_Synthesis_use_test_gemini-1.5-pro_humaneval_HumanEval_12_main.py.log
/home/changshu/CODEMIND/Experiment_Results/SR/Synthesis/use_test/gemini-1.5-pro/humaneval/HumanEval_19/main.py,1,0,0,3,0,0,0,./tmp/_home_changshu_CODEMIND_Experiment_Results_SR_Synthesis_use_test_gemini-1.5-pro_humaneval_HumanEval_19_main.py.log
/home/changshu/CODEMIND/Experiment_Results/SR/Synthesis/use_test/gemini-1.5-pro/humaneval/HumanEval_79/main.py,3,2,0,0,0,0,0,./tmp/_home_changshu_CODEMIND_Experiment_Results_SR_Synthesis_use_test_gemini-1.5-pro_humaneval_HumanEval_79_main.py.log
